datetime,pm2.5,co,no,no2,pm10,nox,o3,veloc.,direc.,so2
2020-02-06 00:00:00,6.942857142857143,0.11983471074380166,1.0,28.0,11.0,31.0,39.0,0.2,349.0,4.0
2020-02-06 01:00:00,6.914285714285715,0.1206611570247934,1.0,26.0,11.0,28.0,41.0,0.2,291.0,3.0
2020-02-06 02:00:00,6.885714285714286,0.12148760330578513,1.0,13.0,11.0,15.0,53.0,0.1,344.0,3.0
2020-02-06 03:00:00,6.857142857142858,0.12231404958677687,1.0,10.0,11.0,12.0,53.0,0.1,11.0,5.0
2020-02-06 04:00:00,6.828571428571429,0.1231404958677686,1.0,11.0,11.0,13.0,37.0,0.2,2.0,5.0
2020-02-06 05:00:00,6.800000000000001,0.12396694214876033,1.0,10.0,11.0,13.0,31.0,0.3,351.0,6.0
2020-02-06 06:00:00,6.771428571428571,0.12479338842975207,1.0,14.0,11.0,16.0,23.0,0.2,337.0,6.0
2020-02-06 07:00:00,6.742857142857143,0.1256198347107438,2.0,26.0,11.0,29.0,8.0,0.2,103.0,7.0
2020-02-06 08:00:00,6.714285714285714,0.12644628099173555,51.0,36.0,11.0,113.0,3.0,0.4,165.0,11.0
2020-02-06 09:00:00,6.685714285714286,0.1272727272727273,33.0,38.0,11.0,90.0,7.0,0.5,273.0,9.0
2020-02-06 10:00:00,6.657142857142857,0.12809917355371903,35.0,42.0,11.0,95.0,14.0,0.1,223.0,9.0
2020-02-06 11:00:00,6.628571428571428,0.12892561983471076,11.0,34.0,11.0,51.0,39.0,0.5,246.0,6.0
2020-02-06 12:00:00,6.6,0.1297520661157025,1.0,13.0,11.0,16.0,72.0,0.4,207.0,4.0
2020-02-06 13:00:00,6.571428571428571,0.1305785123966942,1.0,8.0,11.0,10.0,81.0,1.7,153.0,3.0
2020-02-06 14:00:00,6.542857142857143,0.13140495867768595,1.0,13.0,11.0,15.0,78.0,3.0,117.0,4.0
2020-02-06 15:00:00,6.514285714285714,0.1322314049586777,2.0,17.0,11.0,21.0,74.0,1.7,115.0,3.0
2020-02-06 16:00:00,6.485714285714286,0.13305785123966943,1.0,10.0,11.0,12.0,84.0,2.7,120.0,3.0
2020-02-06 17:00:00,6.457142857142857,0.13388429752066117,1.0,15.0,11.0,17.0,69.0,1.9,115.0,3.0
2020-02-06 18:00:00,6.428571428571429,0.1347107438016529,1.0,19.0,11.0,21.0,63.0,1.1,125.0,3.0
2020-02-06 19:00:00,6.4,0.13553719008264464,1.0,35.0,11.0,37.0,49.0,0.6,186.0,4.0
2020-02-06 20:00:00,6.371428571428572,0.13636363636363638,1.0,18.0,11.0,20.0,67.0,0.3,169.0,4.0
2020-02-06 21:00:00,6.342857142857143,0.13719008264462812,1.0,30.0,11.0,32.0,55.0,0.2,196.0,5.0
2020-02-06 22:00:00,6.314285714285715,0.13801652892561983,1.0,28.0,11.0,30.0,50.0,0.1,115.0,5.0
2020-02-06 23:00:00,6.285714285714286,0.1388429752066116,12.0,63.0,11.0,81.0,6.0,0.3,345.0,6.0
2020-02-07 00:00:00,6.257142857142857,0.1396694214876033,1.0,36.0,11.0,38.0,31.0,0.3,340.0,5.0
2020-02-07 01:00:00,6.228571428571429,0.14049586776859505,1.0,20.0,11.0,22.0,47.0,0.2,342.0,3.0
2020-02-07 02:00:00,6.2,0.14132231404958678,1.0,16.0,11.0,18.0,53.0,0.2,358.0,3.0
2020-02-07 03:00:00,6.171428571428572,0.14214876033057852,1.0,17.0,11.0,19.0,38.0,0.2,345.0,3.0
2020-02-07 04:00:00,6.142857142857142,0.14297520661157026,6.0,31.0,11.0,41.0,9.0,0.2,2.0,4.0
2020-02-07 05:00:00,6.114285714285714,0.143801652892562,5.0,28.0,11.0,36.0,5.0,0.2,287.0,4.0
2020-02-07 06:00:00,6.085714285714285,0.14462809917355374,30.0,31.0,11.0,77.0,3.0,0.3,199.0,6.0
2020-02-07 07:00:00,6.057142857142857,0.14545454545454548,47.0,39.333333333333336,11.0,111.66666666666666,3.0,0.36666666666666664,162.66666666666666,6.0
2020-02-07 08:00:00,6.0285714285714285,0.1462809917355372,64.0,47.66666666666667,11.0,146.33333333333331,3.0,0.43333333333333335,126.33333333333333,6.0
2020-02-07 09:00:00,6.0,0.14710743801652892,81.0,56.0,11.0,181.0,3.0,0.5,90.0,6.0
2020-02-07 10:00:00,5.0,0.14793388429752066,51.0,54.0,13.0,133.0,4.0,0.4,125.0,6.0
2020-02-07 11:00:00,5.0,0.1487603305785124,39.0,61.0,13.0,120.0,6.0,0.4,34.0,6.0
2020-02-07 12:00:00,4.0,0.14958677685950414,21.0,55.0,10.0,87.0,16.0,0.5,79.0,6.0
2020-02-07 13:00:00,3.0,0.15041322314049588,13.0,46.0,7.0,66.0,29.0,0.7,94.0,6.0
2020-02-07 14:00:00,1.0,0.15123966942148762,2.0,18.0,3.0,21.0,62.0,1.1,88.0,6.0
2020-02-07 15:00:00,2.0,0.15206611570247935,2.0,22.0,3.0,24.0,59.0,1.2,99.0,6.0
2020-02-07 16:00:00,2.0,0.1528925619834711,2.0,27.0,5.0,30.0,56.0,1.2,93.0,6.0
2020-02-07 17:00:00,2.0,0.15371900826446283,1.0,30.0,4.0,33.0,45.0,1.0,88.0,6.0
2020-02-07 18:00:00,2.0,0.15454545454545454,2.0,51.0,2.0,53.0,21.0,0.5,115.0,6.0
2020-02-07 19:00:00,3.0,0.1553719008264463,12.0,61.0,4.0,81.0,9.0,0.3,80.0,6.0
2020-02-07 20:00:00,3.0,0.15619834710743802,23.0,74.0,3.0,109.0,3.0,0.3,88.0,6.0
2020-02-07 21:00:00,6.0,0.15702479338842976,26.0,70.0,7.0,110.0,3.0,0.4,166.0,6.0
2020-02-07 22:00:00,8.0,0.1578512396694215,54.0,72.0,10.0,155.0,3.0,0.4,53.0,6.0
2020-02-07 23:00:00,10.0,0.15867768595041323,49.0,69.0,12.0,144.0,3.0,0.5,1.0,6.0
2020-02-08 00:00:00,10.0,0.15950413223140497,21.0,60.0,12.0,92.0,3.0,0.5,310.0,6.0
2020-02-08 01:00:00,12.0,0.1603305785123967,30.0,52.0,14.0,97.0,3.0,0.4,233.0,6.0
2020-02-08 02:00:00,11.0,0.16115702479338845,15.0,44.0,14.0,67.0,3.0,0.4,334.0,6.0
2020-02-08 03:00:00,13.0,0.1619834710743802,9.0,31.0,15.0,45.0,3.0,0.7,210.0,6.0
2020-02-08 04:00:00,13.0,0.16280991735537192,9.0,29.0,15.0,44.0,3.0,1.0,228.0,6.0
2020-02-08 05:00:00,13.0,0.16363636363636364,3.0,24.0,15.0,28.0,3.0,0.5,221.0,6.0
2020-02-08 06:00:00,14.0,0.1644628099173554,10.0,22.0,18.0,38.0,3.0,0.4,220.0,6.0
2020-02-08 07:00:00,14.0,0.1652892561983471,20.0,21.0,17.0,52.0,3.0,0.5,223.0,6.0
2020-02-08 08:00:00,14.0,0.16611570247933885,29.0,27.0,18.0,71.0,3.0,0.4,170.0,6.0
2020-02-08 09:00:00,17.0,0.1669421487603306,41.0,32.0,24.0,95.0,4.0,0.6,209.0,6.0
2020-02-08 10:00:00,18.0,0.16776859504132233,29.0,34.0,28.0,78.0,13.0,0.8,219.0,6.0
2020-02-08 11:00:00,13.0,0.16859504132231407,12.0,31.0,18.0,49.0,26.0,0.6,205.0,6.0
2020-02-08 12:00:00,9.0,0.1694214876033058,7.0,29.0,12.0,40.0,35.0,0.5,138.0,6.0
2020-02-08 13:00:00,5.0,0.17024793388429754,16.0,41.0,7.0,65.0,27.0,1.9,105.0,6.0
2020-02-08 14:00:00,5.0,0.17107438016528925,28.0,45.0,5.0,88.0,26.0,1.5,110.0,6.0
2020-02-08 15:00:00,4.0,0.17190082644628102,2.0,23.0,5.0,26.0,53.0,2.2,114.0,6.0
2020-02-08 16:00:00,5.0,0.17272727272727273,2.0,24.0,5.0,26.0,61.0,1.4,126.0,6.0
2020-02-08 17:00:00,3.0,0.1735537190082645,1.0,14.0,3.0,16.0,82.0,1.5,122.0,6.0
2020-02-08 18:00:00,3.0,0.1743801652892562,1.0,27.0,3.0,29.0,67.0,1.7,94.0,6.0
2020-02-08 19:00:00,3.0,0.17520661157024794,1.0,26.0,3.0,28.0,60.0,0.8,60.0,6.0
2020-02-08 20:00:00,5.0,0.17603305785123968,1.0,34.0,5.0,36.0,49.0,0.9,36.0,6.0
2020-02-08 21:00:00,7.0,0.17685950413223142,1.0,28.0,7.0,30.0,46.0,0.9,23.0,6.0
2020-02-08 22:00:00,7.0,0.17768595041322316,1.0,28.0,8.0,30.0,48.0,0.6,18.0,6.0
2020-02-08 23:00:00,10.0,0.17851239669421487,1.0,28.0,10.0,30.0,38.0,0.4,360.0,6.0
2020-02-09 00:00:00,12.0,0.17933884297520664,1.0,35.0,12.0,37.0,26.0,0.4,13.0,6.0
2020-02-09 01:00:00,12.0,0.18016528925619835,1.0,45.0,14.0,48.0,11.0,0.4,358.0,6.0
2020-02-09 02:00:00,15.0,0.1809917355371901,1.0,48.0,16.0,50.0,9.0,0.4,350.0,6.0
2020-02-09 03:00:00,16.0,0.18181818181818182,1.0,43.0,17.0,46.0,7.0,0.3,33.0,6.0
2020-02-09 04:00:00,17.0,0.18264462809917356,7.0,39.0,18.0,50.0,3.0,0.4,317.0,6.0
2020-02-09 05:00:00,17.0,0.1834710743801653,2.0,31.0,18.0,34.0,5.0,0.4,358.0,6.0
2020-02-09 06:00:00,17.0,0.18429752066115704,1.0,23.0,17.0,25.0,12.0,0.4,338.0,6.0
2020-02-09 07:00:00,16.0,0.18512396694214878,1.0,25.0,17.0,27.0,8.0,0.6,266.0,6.0
2020-02-09 08:00:00,16.0,0.18595041322314051,1.0,23.0,19.0,26.0,9.0,0.4,191.0,6.0
2020-02-09 09:00:00,16.0,0.18677685950413225,12.0,28.0,18.0,46.0,7.0,0.4,297.0,6.0
2020-02-09 10:00:00,11.0,0.18760330578512396,15.0,26.0,14.0,50.0,16.0,0.5,326.0,6.0
2020-02-09 11:00:00,6.0,0.18842975206611573,2.0,14.0,8.0,17.0,46.0,0.3,89.0,6.0
2020-02-09 12:00:00,5.0,0.18925619834710744,14.0,41.0,5.0,63.0,34.0,1.4,107.0,6.0
2020-02-09 13:00:00,4.0,0.1900826446280992,5.0,27.0,4.0,35.0,58.0,2.3,108.0,6.0
2020-02-09 14:00:00,5.0,0.19090909090909092,3.0,24.0,5.0,28.0,60.0,2.2,113.0,6.0
2020-02-09 15:00:00,4.0,0.19173553719008266,5.0,29.0,4.0,37.0,59.0,2.6,115.0,6.0
2020-02-09 16:00:00,4.0,0.1925619834710744,1.0,24.0,4.0,27.0,60.0,1.4,118.0,6.0
2020-02-09 17:00:00,4.0,0.19338842975206613,2.0,42.0,4.0,45.0,43.0,0.7,142.0,6.0
2020-02-09 18:00:00,5.0,0.19421487603305787,1.0,28.0,5.0,30.0,61.0,0.5,214.0,6.0
2020-02-09 19:00:00,5.0,0.1950413223140496,1.0,19.0,6.0,22.0,67.0,0.3,209.0,6.0
2020-02-09 20:00:00,7.0,0.19586776859504135,1.0,20.0,7.0,22.0,58.0,0.3,167.0,6.0
2020-02-09 21:00:00,11.0,0.19669421487603306,1.0,49.0,11.0,51.0,20.0,0.2,108.0,6.0
2020-02-09 22:00:00,14.0,0.19752066115702482,28.0,61.0,15.0,104.0,3.0,0.5,221.0,6.0
2020-02-09 23:00:00,13.0,0.19834710743801653,5.0,42.0,14.0,49.0,12.0,1.4,229.0,6.0
2020-02-10 00:00:00,7.0,0.1991735537190083,1.0,30.0,7.0,32.0,24.0,1.2,228.0,6.0
2020-02-10 01:00:00,3.0,0.2,1.0,15.0,4.0,17.0,42.0,1.3,236.0,6.0
2020-02-10 02:00:00,3.0,0.2,1.0,11.0,3.0,13.0,42.0,0.3,225.0,6.0
2020-02-10 03:00:00,2.0,0.2,1.0,8.0,3.0,10.0,44.0,0.4,229.0,6.0
2020-02-10 04:00:00,3.0,0.2,1.0,10.0,4.0,12.0,45.0,0.7,236.0,6.0
2020-02-10 05:00:00,2.0,0.2,1.0,8.0,3.0,10.0,52.0,1.0,250.0,6.0
2020-02-10 06:00:00,2.0,0.2,1.0,12.0,2.0,14.0,44.0,0.9,251.0,6.0
2020-02-10 07:00:00,2.0,0.2,5.0,31.0,4.0,39.0,21.0,0.9,253.0,6.0
2020-02-10 08:00:00,4.0,0.2,45.0,54.0,9.0,123.0,4.0,0.3,211.0,6.0
2020-02-10 09:00:00,3.0,0.2,33.0,52.0,13.0,103.0,11.0,0.8,245.0,6.0
2020-02-10 10:00:00,2.0,0.1,6.0,22.0,4.0,31.0,37.0,1.0,257.0,6.0
2020-02-10 11:00:00,2.0,0.1,3.0,16.0,5.0,20.0,46.0,0.9,261.0,6.0
2020-02-10 12:00:00,3.0,0.1,2.0,13.0,9.0,16.0,54.0,2.4,235.0,6.0
2020-02-10 13:00:00,2.0,0.1,2.0,13.0,7.0,16.0,55.0,2.1,231.0,6.0
2020-02-10 14:00:00,2.0,0.1,2.0,14.0,4.0,17.0,57.0,1.8,239.0,6.0
2020-02-10 15:00:00,2.0,0.1,1.0,13.0,4.0,15.0,59.0,2.3,229.0,6.0
2020-02-10 16:00:00,2.0,0.1,1.0,17.0,6.0,19.0,54.0,1.5,229.0,6.0
2020-02-10 17:00:00,2.0,0.1,1.0,21.0,6.0,24.0,46.0,1.9,228.0,6.0
2020-02-10 18:00:00,3.0,0.1,1.0,28.0,5.0,31.0,30.0,1.5,229.0,6.0
2020-02-10 19:00:00,4.0,0.1,1.0,34.0,9.0,36.0,25.0,1.2,227.0,6.0
2020-02-10 20:00:00,3.0,0.1,2.0,42.0,6.0,45.0,14.0,0.5,203.0,6.0
2020-02-10 21:00:00,3.0,0.1,1.0,19.0,4.0,21.0,38.0,0.7,237.0,6.0
2020-02-10 22:00:00,2.0,0.1,1.0,22.0,3.0,24.0,32.0,0.5,220.0,6.0
2020-02-10 23:00:00,2.0,0.1,1.0,15.0,2.0,17.0,44.0,1.1,242.0,6.0
2020-02-11 00:00:00,2.0,0.1,1.0,8.0,2.0,10.0,48.0,1.1,240.0,6.0
2020-02-11 01:00:00,2.0,0.1,1.0,9.0,2.0,11.0,45.0,0.5,249.0,6.0
2020-02-11 02:00:00,2.0,0.1,1.0,10.0,2.0,12.0,43.0,0.5,262.0,6.0
2020-02-11 03:00:00,2.0,0.1,1.0,10.0,2.0,12.0,40.0,0.3,126.0,6.0
2020-02-11 04:00:00,2.0,0.1,1.0,13.0,3.0,15.0,30.0,0.3,206.0,6.0
2020-02-11 05:00:00,3.0,0.1,1.0,19.0,3.0,22.0,18.0,0.5,226.0,6.0
2020-02-11 06:00:00,4.0,0.1,1.0,26.0,5.0,28.0,15.0,1.0,227.0,6.0
2020-02-11 07:00:00,4.0,0.1,10.0,38.0,6.0,53.0,5.0,0.6,223.0,6.0
2020-02-11 08:00:00,5.0,0.1,29.0,42.0,9.0,86.0,5.0,0.6,243.0,6.0
2020-02-11 09:00:00,8.0,0.1,33.0,42.0,19.0,93.0,8.0,1.1,254.0,6.0
2020-02-11 10:00:00,6.0,0.1,22.0,32.0,14.0,65.0,15.0,0.8,246.0,6.0
2020-02-11 11:00:00,7.0,0.1,10.0,24.0,20.0,40.0,25.0,0.4,258.0,6.0
2020-02-11 12:00:00,6.0,0.1,6.0,22.0,23.0,31.0,35.0,0.8,236.0,6.0
2020-02-11 13:00:00,4.0,0.1,13.0,31.0,18.0,50.5,43.0,0.5,219.0,6.0
2020-02-11 14:00:00,5.0,0.1,20.0,40.0,12.0,70.0,28.0,1.7,115.0,6.0
2020-02-11 15:00:00,5.0,0.1,9.0,37.0,14.0,51.0,38.0,1.8,104.0,6.0
2020-02-11 16:00:00,6.0,0.2,5.0,37.0,22.0,44.0,43.0,2.0,96.0,6.0
2020-02-11 17:00:00,7.0,0.2,7.0,49.0,19.0,60.0,25.0,1.3,104.0,6.0
2020-02-11 18:00:00,6.0,0.2,3.0,32.0,7.0,36.0,40.0,1.1,69.0,6.0
2020-02-11 19:00:00,10.0,0.2,2.0,45.0,10.0,48.0,24.0,0.9,50.0,6.0
2020-02-11 20:00:00,9.0,0.2,6.0,55.0,9.0,65.0,4.0,0.7,46.0,6.0
2020-02-11 21:00:00,10.0,0.2,4.0,50.0,10.0,55.0,8.0,0.3,35.0,6.0
2020-02-11 22:00:00,10.0,0.2,2.0,47.0,10.0,50.0,8.0,0.2,32.0,6.0
2020-02-11 23:00:00,11.0,0.2,2.0,46.0,11.0,48.0,6.0,0.2,24.0,6.0
2020-02-12 00:00:00,10.0,0.2,2.0,48.0,11.0,50.0,7.0,0.3,9.0,6.0
2020-02-12 01:00:00,10.0,0.2,2.0,49.0,10.0,52.0,6.0,0.5,341.0,6.0
2020-02-12 02:00:00,10.0,0.2,4.0,43.0,10.0,49.0,7.0,0.4,315.0,6.0
2020-02-12 03:00:00,11.0,0.2,7.0,47.0,12.0,59.0,4.0,0.4,320.0,6.0
2020-02-12 04:00:00,11.0,0.2,2.0,33.0,11.0,36.0,16.0,0.5,262.0,6.0
2020-02-12 05:00:00,11.0,0.2,5.0,31.0,12.0,39.0,7.0,1.8,234.0,6.0
2020-02-12 06:00:00,14.0,0.2,6.0,35.0,15.0,44.0,3.0,0.8,249.0,6.0
2020-02-12 07:00:00,14.0,0.3,27.0,40.0,16.0,81.0,3.0,0.5,214.0,6.0
2020-02-12 08:00:00,13.0,0.3,94.0,47.0,16.0,191.0,3.0,0.2,84.0,6.0
2020-02-12 09:00:00,10.0,0.3,65.0,53.0,24.0,153.0,5.0,0.5,232.0,6.0
2020-02-12 10:00:00,9.0,0.2,74.0,61.0,31.0,174.0,8.0,0.4,256.0,6.0
2020-02-12 11:00:00,16.0,0.3,46.0,54.0,45.0,124.0,16.0,2.0,83.0,6.0
2020-02-12 12:00:00,5.0,0.2,3.0,15.0,7.0,19.0,43.0,3.3,61.0,6.0
2020-02-12 13:00:00,5.0,0.2,2.0,19.0,6.0,23.0,40.0,3.2,61.0,6.0
2020-02-12 14:00:00,6.0,0.2,3.0,24.0,6.0,29.0,41.0,2.7,65.0,6.0
2020-02-12 15:00:00,7.0,0.2,1.0,15.0,7.0,17.0,60.0,2.7,58.0,6.0
2020-02-12 16:00:00,8.0,0.2,2.0,16.0,9.0,19.0,65.0,2.0,65.0,6.0
2020-02-12 17:00:00,12.0,0.2,2.0,18.0,12.0,20.0,64.0,1.7,56.0,6.0
2020-02-12 18:00:00,10.0,0.2,1.0,21.0,11.0,23.0,58.0,1.6,50.0,6.0
2020-02-12 19:00:00,6.0,0.2,2.0,20.0,6.0,23.0,53.0,1.6,53.0,6.0
2020-02-12 20:00:00,3.0,0.2,2.0,17.0,3.0,20.0,57.0,1.4,55.0,6.0
2020-02-12 21:00:00,4.0,0.2,2.0,14.0,4.0,17.0,58.0,0.7,38.0,6.0
2020-02-12 22:00:00,5.0,0.2,1.0,20.0,5.0,23.0,48.0,0.3,25.0,6.0
2020-02-12 23:00:00,5.0,0.2,2.0,17.0,5.0,20.0,52.0,0.4,23.0,6.0
2020-02-13 00:00:00,7.0,0.2,2.0,18.0,8.0,20.0,45.0,0.3,13.0,6.0
2020-02-13 01:00:00,13.0,0.19972299168975072,2.0,23.0,14.0,25.0,27.0,0.3,284.0,6.0
2020-02-13 02:00:00,12.0,0.1994459833795014,2.0,27.0,13.0,29.0,19.0,0.5,252.0,6.0
2020-02-13 03:00:00,13.0,0.1991689750692521,2.0,33.0,13.0,35.0,15.0,0.3,239.0,6.0
2020-02-13 04:00:00,18.0,0.19889196675900278,1.0,32.0,18.0,34.0,9.0,0.3,239.0,6.0
2020-02-13 05:00:00,23.0,0.1986149584487535,4.0,30.0,24.0,36.0,7.0,0.6,257.0,6.0
2020-02-13 06:00:00,26.0,0.19833795013850417,7.0,30.0,27.0,41.0,4.0,0.7,208.0,6.0
2020-02-13 07:00:00,25.0,0.19806094182825487,14.0,34.0,27.0,56.0,4.0,0.7,218.0,6.0
2020-02-13 08:00:00,27.0,0.19778393351800555,58.0,34.0,32.0,123.0,3.0,0.3,146.0,6.0
2020-02-13 09:00:00,27.0,0.19750692520775626,39.0,41.0,32.0,100.0,5.0,0.5,59.0,6.0
2020-02-13 10:00:00,26.0,0.19722991689750694,18.0,35.0,29.0,63.0,14.0,0.7,44.0,6.0
2020-02-13 11:00:00,25.0,0.19695290858725764,8.0,30.0,28.0,42.0,29.0,0.9,50.0,6.0
2020-02-13 12:00:00,24.0,0.19667590027700832,5.0,25.0,27.0,32.0,40.0,1.8,69.0,6.0
2020-02-13 13:00:00,17.0,0.19639889196675903,3.0,20.0,20.0,25.0,45.0,1.7,71.0,6.0
2020-02-13 14:00:00,11.0,0.1961218836565097,2.0,17.0,12.0,19.0,54.0,2.2,76.0,6.0
2020-02-13 15:00:00,10.0,0.1958448753462604,2.0,16.0,11.0,19.0,62.0,2.0,90.0,6.0
2020-02-13 16:00:00,14.0,0.1955678670360111,2.0,21.0,15.0,23.0,58.0,1.4,114.0,6.0
2020-02-13 17:00:00,16.0,0.1952908587257618,24.0,50.0,17.0,86.0,35.0,1.0,104.0,6.0
2020-02-13 18:00:00,14.0,0.19501385041551247,4.0,50.0,16.0,56.0,33.0,0.4,101.0,6.0
2020-02-13 19:00:00,26.0,0.19473684210526318,2.0,45.0,31.0,47.0,36.0,0.7,32.0,6.0
2020-02-13 20:00:00,29.0,0.19445983379501386,2.0,50.0,34.0,53.0,22.0,0.3,30.0,6.0
2020-02-13 21:00:00,27.0,0.19418282548476457,2.0,53.0,32.0,55.0,18.0,0.2,65.0,6.0
2020-02-13 22:00:00,36.0,0.19390581717451524,11.0,67.0,43.0,84.0,5.0,0.2,73.0,6.0
2020-02-13 23:00:00,45.0,0.19362880886426595,40.0,67.0,55.0,129.0,3.0,0.2,194.0,6.0
2020-02-14 00:00:00,31.0,0.19335180055401663,14.0,56.0,37.0,76.0,5.0,0.3,247.0,6.0
2020-02-14 01:00:00,24.0,0.19307479224376733,2.0,40.0,29.0,43.0,8.0,0.4,222.0,6.0
2020-02-14 02:00:00,27.0,0.192797783933518,1.0,27.0,32.0,29.0,11.0,0.2,151.0,6.0
2020-02-14 03:00:00,21.0,0.19252077562326872,1.0,24.0,25.0,26.0,10.0,0.5,222.0,6.0
2020-02-14 04:00:00,15.0,0.1922437673130194,1.0,19.0,18.0,21.0,18.0,0.7,259.0,6.0
2020-02-14 05:00:00,15.0,0.1919667590027701,1.0,15.0,18.0,17.0,16.0,0.4,246.0,6.0
2020-02-14 06:00:00,16.0,0.19168975069252078,1.0,27.0,21.0,29.0,7.0,0.5,231.0,6.0
2020-02-14 07:00:00,17.333333333333332,0.1914127423822715,18.666666666666668,33.0,39.0,62.0,6.333333333333333,0.7666666666666666,237.0,6.0
2020-02-14 08:00:00,18.666666666666668,0.19113573407202217,36.333333333333336,39.0,57.0,95.0,5.666666666666667,1.0333333333333332,243.0,6.0
2020-02-14 09:00:00,20.0,0.19085872576177287,54.0,45.0,75.0,128.0,5.0,1.3,249.0,6.0
2020-02-14 10:00:00,19.0,0.19058171745152355,34.0,41.0,47.0,92.0,12.0,1.1,257.0,4.0
2020-02-14 11:00:00,16.0,0.19030470914127426,25.0,36.0,55.0,75.0,20.0,0.6,262.0,3.0
2020-02-14 12:00:00,12.0,0.19002770083102494,10.0,28.0,40.0,43.0,34.0,0.5,318.0,3.0
2020-02-14 13:00:00,18.0,0.18975069252077564,33.0,46.0,53.0,98.0,21.0,1.6,108.0,3.0
2020-02-14 14:00:00,13.0,0.18947368421052632,21.0,41.0,23.0,73.0,30.0,1.9,102.0,3.0
2020-02-14 15:00:00,12.0,0.18919667590027703,7.0,31.0,41.0,42.0,40.0,2.2,86.0,3.0
2020-02-14 16:00:00,9.0,0.1889196675900277,8.0,36.0,17.0,48.0,38.0,2.4,101.0,3.0
2020-02-14 17:00:00,8.0,0.1886426592797784,3.0,30.0,12.0,34.0,41.0,2.4,120.0,3.0
2020-02-14 18:00:00,7.0,0.1883656509695291,2.0,37.0,10.0,39.0,26.0,0.9,126.0,3.0
2020-02-14 19:00:00,8.0,0.1880886426592798,23.0,59.0,10.0,95.0,4.0,0.3,168.0,3.0
2020-02-14 20:00:00,9.0,0.18781163434903048,20.0,58.0,12.0,88.0,6.0,0.2,112.0,6.0
2020-02-14 21:00:00,12.0,0.18753462603878118,4.0,56.0,15.0,63.0,8.0,0.3,26.0,6.0
2020-02-14 22:00:00,16.0,0.18725761772853186,4.0,52.0,20.0,58.0,10.0,0.3,32.0,7.0
2020-02-14 23:00:00,20.0,0.18698060941828257,4.0,56.0,24.0,63.0,6.0,0.3,3.0,7.0
2020-02-15 00:00:00,20.0,0.18670360110803325,6.0,59.0,25.0,68.0,4.0,0.3,338.0,7.0
2020-02-15 01:00:00,20.0,0.18642659279778395,18.0,47.0,24.0,74.0,5.0,0.4,262.0,8.0
2020-02-15 02:00:00,20.0,0.18614958448753463,2.0,33.0,25.0,36.0,14.0,0.3,252.0,8.0
2020-02-15 03:00:00,12.0,0.18587257617728534,2.0,23.0,15.0,25.0,18.0,0.5,257.0,8.0
2020-02-15 04:00:00,15.0,0.18559556786703602,1.0,24.0,20.0,27.0,8.0,0.4,225.0,9.0
2020-02-15 05:00:00,15.0,0.18531855955678672,1.0,23.0,19.0,25.0,8.0,0.3,187.0,10.0
2020-02-15 06:00:00,18.0,0.1850415512465374,5.0,22.0,24.0,30.0,3.0,0.3,165.0,11.0
2020-02-15 07:00:00,19.0,0.1847645429362881,18.0,25.0,25.0,52.0,3.0,0.4,221.0,13.0
2020-02-15 08:00:00,22.0,0.18448753462603878,45.0,28.0,32.0,97.0,3.0,0.3,170.0,8.0
2020-02-15 09:00:00,31.0,0.1842105263157895,31.0,29.0,52.0,76.0,11.0,0.3,46.0,5.0
2020-02-15 10:00:00,27.0,0.18393351800554017,9.0,27.0,46.0,41.0,22.0,0.3,99.0,4.0
2020-02-15 11:00:00,17.0,0.18365650969529088,10.0,30.0,27.0,45.0,26.0,0.6,91.0,3.0
2020-02-15 12:00:00,16.0,0.18337950138504155,30.0,46.0,24.0,92.0,19.0,1.4,88.0,3.0
2020-02-15 13:00:00,11.0,0.18310249307479226,11.0,29.0,15.0,46.0,45.0,2.7,110.0,3.0
2020-02-15 14:00:00,12.0,0.18282548476454294,6.0,21.0,15.0,29.0,61.0,3.0,114.0,3.0
2020-02-15 15:00:00,11.0,0.18254847645429365,2.0,17.0,13.0,19.0,70.0,3.5,114.0,3.0
2020-02-15 16:00:00,13.0,0.18227146814404432,2.0,21.0,16.0,23.0,58.0,2.2,118.0,3.0
2020-02-15 17:00:00,15.0,0.18199445983379503,2.0,17.0,18.0,20.0,62.0,1.8,102.0,3.0
2020-02-15 18:00:00,13.0,0.1817174515235457,2.0,19.0,16.0,21.0,66.0,2.2,46.0,3.0
2020-02-15 19:00:00,16.0,0.18144044321329642,2.0,22.0,19.0,24.0,57.0,2.9,47.0,3.0
2020-02-15 20:00:00,16.0,0.1811634349030471,2.0,23.0,20.0,25.0,54.0,2.4,49.0,4.0
2020-02-15 21:00:00,18.0,0.1808864265927978,2.0,19.0,21.0,22.0,61.0,1.8,47.0,5.0
2020-02-15 22:00:00,32.0,0.18060941828254848,2.0,26.0,39.0,28.0,34.0,0.5,37.0,6.0
2020-02-15 23:00:00,37.0,0.18033240997229918,2.0,27.0,45.0,30.0,34.0,0.5,11.0,6.0
2020-02-16 00:00:00,42.0,0.18005540166204986,2.0,29.0,51.0,32.0,25.0,0.4,333.0,6.0
2020-02-16 01:00:00,52.0,0.17977839335180057,3.0,43.0,63.0,47.0,5.0,0.3,355.0,7.0
2020-02-16 02:00:00,56.0,0.17950138504155125,3.0,43.0,69.0,47.0,5.0,0.3,299.0,7.0
